Benchmark,Model,Task_Name,Task_Version,Evaluation_Date,Numerical_Result,Upper_Confidence_Limit,Lower_Confidence_Limit,Boolean_Result
google/facts,ministral-8b-2410,"Search Score",1,,,,,
google/facts,ministral-8b-2410,"Parametric Score",1,,,,,
google/facts,open-mixtral-8x22b-2404,Average,1,,,,,
google/facts,open-mixtral-8x22b-2404,"Grounding Score",1,,,,,
google/facts,open-mixtral-8x22b-2404,"Multimodal Score",1,,,,,
google/facts,open-mixtral-8x22b-2404,"Search Score",1,,,,,
google/facts,open-mixtral-8x22b-2404,"Parametric Score",1,,,,,
google/facts,gemini-2.5-flash-preview-05-20,Average,1,,,,,
google/facts,gemini-2.5-flash-preview-05-20,"Grounding Score",1,,,,,
google/facts,gemini-2.5-flash-preview-05-20,"Multimodal Score",1,,,,,
google/facts,gemini-2.5-flash-preview-05-20,"Search Score",1,,,,,
google/facts,gemini-2.5-flash-preview-05-20,"Parametric Score",1,,,,,
google/facts,claude-opus-4-20250514,Average,1,,,,,
google/facts,claude-opus-4-20250514,"Grounding Score",1,,,,,
google/facts,claude-opus-4-20250514,"Multimodal Score",1,,,,,
google/facts,claude-opus-4-20250514,"Search Score",1,,,,,
google/facts,claude-opus-4-20250514,"Parametric Score",1,,,,,
google/facts-parametric,gemini-3-pro-preview,"Private Score",1,,0.7793696275,0.025,0.025,
google/facts-parametric,gemini-3-pro-preview,"Public Score",1,,0.7490458015,0.0262493691,0.0262493691,
google/facts-parametric,gemini-3-pro-preview,"Attempted Accuracy",1,,0.7764365041,,,
google/facts-parametric,gemini-3-pro-preview,"F1 Score",1,,0.7703,,,
google/facts-parametric,gemini-3-pro-preview,"Hedging Rate",1,,0.01457541191,,,
google/facts-parametric,gemini-2.5-pro,"Private Score",1,,0.6216730038,0.029,0.029,
google/facts-parametric,gemini-2.5-pro,"Public Score",1,,0.6425855513,0.02895954617,0.02895954617,
google/facts-parametric,gemini-2.5-pro,"Attempted Accuracy",1,,0.6450048497,,,
google/facts-parametric,gemini-2.5-pro,"F1 Score",1,,0.6385,,,
google/facts-parametric,gemini-2.5-pro,"Hedging Rate",1,,0.01996197719,,,
google/facts-parametric,grok-4-0709,"Private Score",1,,0.5807984791,0.03,0.03,
google/facts-parametric,grok-4-0709,"Public Score",1,,0.5903041825,0.02971727043,0.02971727043,
google/facts-parametric,grok-4-0709,"Attempted Accuracy",1,,0.6363636364,,,
google/facts-parametric,grok-4-0709,"F1 Score",1,,0.6099,,,
google/facts-parametric,grok-4-0709,"Hedging Rate",1,,0.07984790875,,,
google/facts-parametric,o3-2025-04-16,"Private Score",1,,0.5703422053,0.03,0.03,
google/facts-parametric,o3-2025-04-16,"Public Score",1,,0.5712927757,0.02990542565,0.02990542565,
google/facts-parametric,o3-2025-04-16,"Attempted Accuracy",1,,0.5827268316,,,
google/facts-parametric,o3-2025-04-16,"F1 Score",1,,0.5767,,,
google/facts-parametric,o3-2025-04-16,"Hedging Rate",1,,0.01948669202,,,
google/facts-parametric,gpt-5-2025-08-07,"Private Score",1,,0.5674904943,0.03,0.03,
google/facts-parametric,gpt-5-2025-08-07,"Public Score",1,,0.5484790875,0.03007178396,0.03007178396,
google/facts-parametric,gpt-5-2025-08-07,"Attempted Accuracy",1,,0.6439934174,,,
google/facts-parametric,gpt-5-2025-08-07,"F1 Score",1,,0.5979,,,
google/facts-parametric,gpt-5-2025-08-07,"Hedging Rate",1,,0.1330798479,,,
google/facts-parametric,gpt-4.1-2025-04-14,"Private Score",1,,0.5114068441,0.03,0.03,
google/facts-parametric,gpt-4.1-2025-04-14,"Public Score",1,,0.5190114068,0.03019229047,0.03019229047,
google/facts-parametric,gpt-4.1-2025-04-14,"Attempted Accuracy",1,,0.5361028684,,,
google/facts-parametric,gpt-4.1-2025-04-14,"F1 Score",1,,0.5254,,,
google/facts-parametric,gpt-4.1-2025-04-14,"Hedging Rate",1,,0.03802281369,,,
google/facts-parametric,gpt-5.1-2025-11-13,"Private Score",1,,0.4207858048,0.03,0.03,
google/facts-parametric,gpt-5.1-2025-11-13,"Public Score",1,,0.443599493,0.0300213004,0.0300213004,
google/facts-parametric,gpt-5.1-2025-11-13,"Attempted Accuracy",1,,0.487491065,,,
google/facts-parametric,gpt-5.1-2025-11-13,"F1 Score",1,,0.4582,,,
google/facts-parametric,gpt-5.1-2025-11-13,"Hedging Rate",1,,0.1132762991,,,
google/facts-parametric,claude-opus-4-1-20250805,"Private Score",1,,0.322243346,0.028,0.028,
google/facts-parametric,claude-opus-4-1-20250805,"Public Score",1,,0.3422053232,0.02867007169,0.02867007169,
google/facts-parametric,claude-opus-4-1-20250805,"Attempted Accuracy",1,,0.4748641304,,,
google/facts-parametric,claude-opus-4-1-20250805,"F1 Score",1,,0.3909,,,
google/facts-parametric,claude-opus-4-1-20250805,"Hedging Rate",1,,0.299904943,,,
google/facts-parametric,gemini-2.5-flash,"Private Score",1,,0.2946768061,0.028,0.028,
google/facts-parametric,gemini-2.5-flash,"Public Score",1,,0.3184410646,0.02815181907,0.02815181907,
google/facts-parametric,gemini-2.5-flash,"Attempted Accuracy",1,,0.3234704112,,,
google/facts-parametric,gemini-2.5-flash,"F1 Score",1,,0.3148,,,
google/facts-parametric,gemini-2.5-flash,"Hedging Rate",1,,0.05180608365,,,
google/facts-parametric,claude-opus-4-5-20251101,"Private Score",1,,0.2921419518377693,0.0274795914426311,0.0274795914426311,
google/facts-parametric,claude-opus-4-5-20251101,"Public Score",1,,0.3190612115445608,0.0281797914585206,0.0281797914585206,
google/facts-parametric,claude-opus-4-5-20251101,"Attempted Accuracy",1,,0.3557195571955719,,,
google/facts-parametric,claude-opus-4-5-20251101,"F1 Score",1,,0.3287577798618808,,,
google/facts-parametric,claude-opus-4-5-20251101,"Hedging Rate",1,,0.1404343002060548,,,
google/facts-parametric,claude-sonnet-4-5-thinking-20250929,"Private Score",1,,0.2785171103,0.027,0.027,
google/facts-parametric,claude-sonnet-4-5-thinking-20250929,"Public Score",1,,0.3010139417,0.0277183761,0.0277183761,
google/facts-parametric,claude-sonnet-4-5-thinking-20250929,"Attempted Accuracy",1,,0.4220119982,,,
google/facts-parametric,claude-sonnet-4-5-thinking-20250929,"F1 Score",1,,0.3436,,,
google/facts-parametric,claude-sonnet-4-5-thinking-20250929,"Hedging Rate",1,,0.3133713561,,,
google/facts-parametric,claude-sonnet-4-5-20250929,"Private Score",1,,0.2093690249,0.025,0.025,
google/facts-parametric,claude-sonnet-4-5-20250929,"Public Score",1,,0.2466019417,0.02632327815,0.02632327815,
google/facts-parametric,claude-sonnet-4-5-20250929,"Attempted Accuracy",1,,0.4145212612,,,
google/facts-parametric,claude-sonnet-4-5-20250929,"F1 Score",1,,0.2936,,,
google/facts-parametric,claude-sonnet-4-5-20250929,"Hedging Rate",1,,0.4513723624,,,
google/facts-parametric,deepseek-r1-0528,"Private Score",1,,0.1958174905,0.024,0.024,
google/facts-parametric,deepseek-r1-0528,"Public Score",1,,0.2205323194,0.02505390348,0.02505390348,
google/facts-parametric,deepseek-r1-0528,"Attempted Accuracy",1,,0.2162962963,,,
google/facts-parametric,deepseek-r1-0528,"F1 Score",1,,0.2122,,,
google/facts-parametric,deepseek-r1-0528,"Hedging Rate",1,,0.03707224335,,,
google/facts-parametric,o4-mini-2025-04-16,"Private Score",1,,0.1872623574,0.024,0.024,
google/facts-parametric,o4-mini-2025-04-16,"Public Score",1,,0.2224334601,0.02513095901,0.02513095901,
google/facts-parametric,o4-mini-2025-04-16,"Attempted Accuracy",1,,0.2291334397,,,
google/facts-parametric,o4-mini-2025-04-16,"F1 Score",1,,0.2163,,,
google/facts-parametric,o4-mini-2025-04-16,"Hedging Rate",1,,0.1059885932,,,
google/facts-parametric,claude-sonnet-4-20250514,"Private Score",1,,0.1939163498,0.024,0.024,
google/facts-parametric,claude-sonnet-4-20250514,"Public Score",1,,0.213878327,0.02477812817,0.02477812817,
google/facts-parametric,claude-sonnet-4-20250514,"Attempted Accuracy",1,,0.3720728534,,,
google/facts-parametric,claude-sonnet-4-20250514,"F1 Score",1,,0.2634,,,
google/facts-parametric,claude-sonnet-4-20250514,"Hedging Rate",1,,0.4519961977,,,
google/facts-parametric,gpt-5-mini-2025-08-07,"Private Score",1,,0.1501901141,0.022,0.022,
google/facts-parametric,gpt-5-mini-2025-08-07,"Public Score",1,,0.1707858048,0.02274047178,0.02274047178,
google/facts-parametric,gpt-5-mini-2025-08-07,"Attempted Accuracy",1,,0.4968121628,,,
google/facts-parametric,gpt-5-mini-2025-08-07,"F1 Score",1,,0.2426,,,
google/facts-parametric,gpt-5-mini-2025-08-07,"Hedging Rate",1,,0.676964512,,,
google/facts-parametric,grok-4-fast-reasoning,"Private Score",1,,0.1497445722,0.022,0.022,
google/facts-parametric,grok-4-fast-reasoning,"Public Score",1,,0.1669902913,0.02277718878,0.02277718878,
google/facts-parametric,grok-4-fast-reasoning,"Attempted Accuracy",1,,0.184244671,,,
google/facts-parametric,grok-4-fast-reasoning,"F1 Score",1,,0.1699,,,
google/facts-parametric,grok-4-fast-reasoning,"Hedging Rate",1,,0.1445553971,,,
google/facts-parametric,qwen3-235b-a22b-instruct-2507,"Private Score",1,,0.1264258555,0.02,0.02,
google/facts-parametric,qwen3-235b-a22b-instruct-2507,"Public Score",1,,0.1463878327,0.02136107034,0.02136107034,
google/facts-parametric,qwen3-235b-a22b-instruct-2507,"Attempted Accuracy",1,,0.1527408196,,,
google/facts-parametric,qwen3-235b-a22b-instruct-2507,"F1 Score",1,,0.1441,,,
google/facts-parametric,qwen3-235b-a22b-instruct-2507,"Hedging Rate",1,,0.1069391635,,,
google/facts-parametric,gpt-oss-120b,"Private Score",1,,0.09885931559,0.018,0.018,
google/facts-parametric,gpt-oss-120b,"Public Score",1,,0.1140684411,0.01920980961,0.01920980961,
google/facts-parametric,gpt-oss-120b,"Attempted Accuracy",1,,0.1197860963,,,
google/facts-parametric,gpt-oss-120b,"F1 Score",1,,0.1127,,,
google/facts-parametric,gpt-oss-120b,"Hedging Rate",1,,0.11121673,,,
google/facts-parametric,gemma-3-27b-it,"Private Score",1,,0.05513307985,0.014,0.014,
google/facts-parametric,gemma-3-27b-it,"Public Score",1,,0.07034220532,0.01545289197,0.01545289197,
google/facts-parametric,gemma-3-27b-it,"Attempted Accuracy",1,,0.06413994169,,,
google/facts-parametric,gemma-3-27b-it,"F1 Score",1,,0.0634,,,
google/facts-parametric,gemma-3-27b-it,"Hedging Rate",1,,0.01996197719,,,
google/facts-parametric,mistral-small-2503,"Private Score",1,,0.05550208534,0.014,0.014,
google/facts-parametric,mistral-small-2503,"Public Score",1,,0.05474570781,0.01389919891,0.01389919891,
google/facts-parametric,mistral-small-2503,"Attempted Accuracy",1,,0.09696458685,,,
google/facts-parametric,mistral-small-2503,"F1 Score",1,,0.0699,,,
google/facts-parametric,mistral-small-2503,"Hedging Rate",1,,0.4359949303,,,
google/facts-parametric,gemma-3-12b-it,"Private Score",1,,0.03231939163,0.011,0.011,
google/facts-parametric,gemma-3-12b-it,"Public Score",1,,0.03897338403,0.01169477814,0.01169477814,
google/facts-parametric,gemma-3-12b-it,"Attempted Accuracy",1,,0.0366927593,,,
google/facts-parametric,gemma-3-12b-it,"F1 Score",1,,0.0362,,,
google/facts-parametric,gemma-3-12b-it,"Hedging Rate",1,,0.02566539924,,,
google/facts-parametric,gpt-oss-20b,"Private Score",1,,0.03231939163,0.011,0.011,
google/facts-parametric,gpt-oss-20b,"Public Score",1,,0.02566539924,0.009555827384,0.009555827384,
google/facts-parametric,gpt-oss-20b,"Attempted Accuracy",1,,0.03419282511,,,
google/facts-parametric,gpt-oss-20b,"F1 Score",1,,0.0314,,,
google/facts-parametric,gpt-oss-20b,"Hedging Rate",1,,0.1520912548,,,
google/facts-parametric,gemma-3-4b-it,"Private Score",1,,0.01901140684,0.008,0.008,
google/facts-parametric,gemma-3-4b-it,"Public Score",1,,0.01235741445,0.006675809439,0.006675809439,
google/facts-parametric,gemma-3-4b-it,"Attempted Accuracy",1,,0.01650825413,,,
google/facts-parametric,gemma-3-4b-it,"F1 Score",1,,0.0161,,,
google/facts-parametric,gemma-3-4b-it,"Hedging Rate",1,,0.04990494297,,,
google/facts-parametric,gemma-3-1b-it,"Private Score",1,,,,,
google/facts-parametric,gemma-3-1b-it,"Public Score",1,,,,,
google/facts-parametric,gemma-3-1b-it,"Attempted Accuracy",1,,,,,
google/facts-parametric,gemma-3-1b-it,"F1 Score",1,,,,,
google/facts-parametric,gemma-3-1b-it,"Hedging Rate",1,,,,,
google/facts-search,gemini-3-pro-preview,"Public Score",1,,0.8393258426966292,0.0220797172719907,0.0220797172719907,
google/facts-search,gemini-3-pro-preview,"Private Score",1,,0.8360160965794768,0.0217916262234602,0.0217916262234602,
google/facts-search,gemini-3-pro-preview,"Hedging Rate",1,,0.0435244161358811,,,
google/facts-search,gemini-3-pro-preview,"Average Searches",1,,3.3943736730360934,,,
google/facts-search,gemini-3-pro-preview,"Attempted Accuracy",1,,0.8756936736958935,,,
google/facts-search,gemini-3-pro-preview,F1,1,,0.8562126966901791,,,
google/facts-search,gpt-5-2025-08-07,"Public Score",1,,0.7876404494382022,0.0253268933947385,0.0253268933947385,
google/facts-search,gpt-5-2025-08-07,"Private Score",1,,0.7676056338028169,0.0239850290568134,0.0239850290568134,
google/facts-search,gpt-5-2025-08-07,"Hedging Rate",1,,0.090764331210191,,,
google/facts-search,gpt-5-2025-08-07,"Average Searches",1,,4.2760084925690025,,,
google/facts-search,gpt-5-2025-08-07,"Attempted Accuracy",1,,0.8546409807355516,,,
google/facts-search,gpt-5-2025-08-07,F1,1,,0.8140116763969976,,,
google/facts-search,grok-4.1-fast-reasoning,"Public Score",1,,0.7584269662921348,0.0245232673477518,0.0245232673477518,
google/facts-search,grok-4.1-fast-reasoning,"Private Score",1,,0.7887323943661971,0.022737200542547,0.022737200542547,
google/facts-search,grok-4.1-fast-reasoning,"Hedging Rate",1,,0.1183651804670913,,,
google/facts-search,grok-4.1-fast-reasoning,"Average Searches",1,,3.641188959660297,,,
google/facts-search,grok-4.1-fast-reasoning,"Attempted Accuracy",1,,0.8783865141481035,,,
google/facts-search,grok-4.1-fast-reasoning,F1,1,,0.8231311706629054,,,
google/facts-search,grok-4-0709,"Public Score",1,,0.7573033707865169,0.0287918309554893,0.0287918309554893,
google/facts-search,grok-4-0709,"Private Score",1,,0.7494969818913481,0.0255262017459566,0.0255262017459566,
google/facts-search,grok-4-0709,"Hedging Rate",1,,0.054140127388535,,,
google/facts-search,grok-4-0709,"Average Searches",1,,4.495222929936306,,,
google/facts-search,grok-4-0709,"Attempted Accuracy",1,,0.7962962962962963,,,
google/facts-search,grok-4-0709,F1,1,,0.7741407528641571,,,
google/facts-search,o3-2025-04-16,"Public Score",1,,0.7651685393258427,0.0260815482678163,0.0260815482678163,
google/facts-search,o3-2025-04-16,"Private Score",1,,0.7323943661971831,0.0247766432005194,0.0247766432005194,
google/facts-search,o3-2025-04-16,"Hedging Rate",1,,0.0732484076433121,,,
google/facts-search,o3-2025-04-16,"Average Searches",1,,4.64384288747346,,,
google/facts-search,o3-2025-04-16,"Attempted Accuracy",1,,0.806987399770905,,,
google/facts-search,o3-2025-04-16,F1,1,,0.7763085399449037,,,
google/facts-search,claude-opus-4-5-20251101,"Public Score",1,,0.7370786516853932,0.0257668711656442,0.0257668711656442,
